,jeju_solar,jeju_wind,land_solar,land_wind
0,0,292.6497718,27.79892099,7074.63086
1,0,312.558409,17.03365549,6953.318872
2,0,350.8673582,1.613010905,6850.232766
3,0,410.9421714,0.560020342,7021.632473
4,0,518.8063535,0.172951485,8547.816131
5,0,543.6279991,0.011199909,8137.781731
6,0,445.8138819,0.000124443,7840.181692
7,0.037968922,369.4551805,7.37062594,7538.270574
8,4.932783785,310.6621084,268.0057322,7677.240166
9,12.76630364,319.0722372,988.1087364,6957.082457
10,26.08303778,348.1210322,1641.930725,6979.794717
11,61.25054922,386.7848779,2004.385496,9247.155092
12,90.40939032,415.6210333,2134.167949,9896.471096
13,86.01545508,466.6390687,1985.529177,9760.163494
14,93.7547188,542.0064802,1629.995144,10623.67719
15,59.6030557,578.4261465,1047.017088,10849.32797
16,18.09326929,596.3456767,418.9041543,11442.90874
17,2.150993601,584.9316619,247.476722,11590.95049
18,5.993727122,589.0788994,702.9753254,11556.48846
19,0.915820567,607.9733629,641.6809453,11488.91426
20,0.056942326,590.209777,363.7735694,11654.86619
21,0.330597194,487.354442,134.7638362,11235.58679
22,0.02653623,459.2071747,51.69156568,10716.55195
23,0.000552838,408.8988537,6.6885857,9976.693683
24,0,421.5526941,1.610858034,9537.944181
25,0,459.1808683,2.067565437,8835.730803
26,0,440.6897743,0.622839388,8873.740197
27,0,436.998601,0,7238.874073
28,0,388.2737993,0.000124443,6893.584128
29,0,370.1986698,0,6796.665087
30,0,362.8753365,0.003285307,6641.451605
31,0.01847585,324.3702978,6.141927471,6824.59357
32,4.623653295,313.0885537,390.190683,6449.819969
33,42.37946434,308.4374659,1697.124428,6637.152169
34,90.82965233,345.9281977,2679.530307,6642.853399
35,107.2456937,347.1539366,3318.94534,6758.476722
36,105.3706962,346.1700004,3548.253809,6422.701223
37,101.7621201,429.6209208,3362.528763,5583.448002
38,61.45742124,417.5279195,3070.671745,4868.243783
39,32.60225688,380.6617366,2096.97666,5176.28659
40,19.65639419,381.7282387,749.7228593,5671.878386
41,2.366735911,434.5552486,295.5952118,6419.961721
42,3.827806892,478.9969109,817.1963537,7021.130216
43,0.286149009,471.4938325,1000.546036,7765.891578
44,0,443.6840824,791.789444,7533.856484
45,0,355.4592966,380.8945033,7597.721126
46,0,262.3916096,146.8280951,7576.50009
47,0,249.9022684,45.96651438,8062.828393
48,0,279.4361908,16.7864735,7917.64447
49,0,291.1103528,4.98422087,7793.47868
50,0,365.1726009,2.422154558,7327.075902
51,0.007186896,368.1841157,0.342679885,6870.993972
52,0,412.4981647,0.030986415,6550.678815
53,0,329.9822141,0.005599955,6366.752474
54,0,354.5272954,0.000124443,5773.016571
55,1.098688359,397.4277684,7.284103532,5626.816998
56,43.4740534,415.5138315,536.8923591,4870.670182
57,159.8436215,443.6965835,2247.537681,4214.799448
58,252.562822,444.3044704,3092.732849,3569.972619
59,307.360255,383.17864,3757.853244,3023.73524
60,333.4592836,373.2735889,4024.969788,2337.169609
61,329.5764417,326.0801444,3985.183212,2203.358698
62,290.9496563,186.9637897,3739.7662,2012.86921
63,197.9281999,135.4663282,2668.508157,2709.951557
64,64.86626806,132.980794,932.2234208,2361.799192
65,5.76659911,74.22734647,312.122003,2412.573914
66,9.677740819,133.5880907,862.8997013,2164.833822
67,10.87553094,193.485377,1052.924455,2668.4236
68,8.958763792,151.2821807,957.0310016,4371.614063
69,5.064362021,109.8211089,577.0072041,4875.715852
70,2.62831403,76.89944976,237.8543792,4706.39912
71,0.740460317,72.05685114,84.85909464,4691.00555
72,0,58.46208536,37.12626748,4675.818078
73,0,35.33035599,18.55067073,4907.334326
74,0,20.9839333,1.124794424,4796.089915
75,0,17.45392447,0.559771456,4642.265063
76,0,18.20563585,0.273651112,3889.701632
77,0,8.090160381,0.022325152,4016.821546
78,0,15.96810492,0,4363.850642
79,0.294723528,38.37241394,9.031018683,3378.329001
80,23.27782938,7.696059947,446.2593878,3175.775289
81,64.37860679,1.650736442,1492.011468,3316.448425
82,41.5042829,7.707069133,1680.007346,2370.237972
83,51.4823779,6.666156291,1680.051697,2084.711312
84,73.82360553,52.18134139,1403.543464,2343.464555
85,71.63028941,37.56251547,1451.911002,3759.812124
86,41.95903095,62.07100446,1356.653175,5340.909602
87,18.55705625,128.6183962,819.3294511,6177.650571
88,5.248095005,161.6823063,321.5536051,6507.170895
89,1.125545235,181.1044482,244.3476043,6683.662156
90,6.636932157,175.0013522,569.6982492,7056.972719
91,1.003047365,138.8085242,425.1753474,7084.634152
92,0,137.4673432,219.7685296,7039.307358
93,0,116.9617799,85.52428524,7369.18805
94,0,200.5061846,34.57469798,7073.750187
95,0,208.7375549,3.407323449,7570.869291
96,0,246.9430275,0.414521079,7588.673684
97,0,313.9932952,0.247082439,7362.073337
98,0,397.5246027,0,7339.557897
99,0,403.3471975,0,7449.324216
100,0,418.3707941,0.00037333,7415.12028
101,0,396.3445831,0.001194657,6628.245403
102,0,390.1672371,0,7489.916706
103,0.190010461,395.8465309,1.701720407,8227.023372
104,6.994853374,427.4749495,281.1980149,7691.097779
105,42.32123943,377.6459033,1302.479756,7154.655613
106,77.96470578,364.7433122,2146.403249,7066.42231
107,153.725492,353.9569875,2839.367769,6399.056092
108,210.2737467,401.8958217,3281.491074,6087.462326
109,254.0502965,460.9499671,3489.855041,5642.342672
110,230.9133497,533.2523824,3252.704464,4828.607757
111,170.7525936,487.303554,2306.335533,4604.351966
112,66.76617365,465.2751854,945.1397906,4018.544138
113,6.4314367,369.9021359,332.8375259,3505.237687
114,9.669614099,371.8582184,878.383641,3637.802857
115,12.45944531,470.9506934,1058.982869,2719.902391
116,9.590182319,468.2550677,883.5824396,2088.95402
117,4.576814086,514.3662681,466.614255,2453.945234
118,0.73508673,457.9459995,173.8511673,2397.388792
119,0.003980434,393.0638697,58.73236052,2073.842246
120,0.004378478,414.5688208,33.44235606,2192.741952
121,0,530.2299219,12.93065591,1847.642329
122,0,582.3600061,0.953410927,1700.352329
123,0,545.9225702,0.431980493,1457.018877
124,0,469.3214972,0.022399818,906.6479449
125,0,449.2401024,0.001493321,974.2626382
126,0,496.3844171,0.000248887,951.5539723
127,0.735788834,499.20279,3.770614278,816.3495781
128,38.39117131,503.8003631,359.8436551,850.2501503
129,146.3525167,449.9969854,1483.259255,1503.946296
130,252.0781101,418.6112168,2603.122381,1389.73856
131,312.1043358,482.4955535,3646.537693,972.5634568
132,339.5374374,528.9637081,3939.044879,710.7367503
133,309.9862499,494.7171669,3903.638637,900.936608
134,272.424684,533.2942161,3708.7465,1079.423025
135,201.2778267,534.8178899,2717.340497,1475.275972
136,56.89748807,530.113584,980.8334559,1681.88081
137,5.911434404,488.696095,322.8176704,2030.959424
138,9.648484626,470.4031453,867.7860723,2664.148588
139,12.23196349,465.748998,1047.909154,3126.136663
140,11.93763247,442.7806028,947.5973835,3848.467407
141,7.18247281,336.1943398,573.48207,3718.357101
142,2.448818551,348.4246594,239.2828405,3630.532015
143,0.742063547,280.6665234,84.44507444,4682.176894
144,0.002189239,242.7970217,32.5105734,5030.921316
145,0.002388261,260.0375229,18.73233326,4904.913426
146,0,289.8243388,2.738253325,5528.294444
147,0,321.1056504,2.206133201,6018.582275
148,0,350.9885077,0.818165802,6562.393547
149,0,336.1592907,0.010204362,6850.11335
150,0,333.0725847,0.000124443,6381.443327
151,0.653062139,357.0283992,10.68586436,6495.247255
152,39.31809286,351.3428867,458.4193468,6398.560364
153,163.7760779,368.2129551,1830.720873,6975.403116
154,256.6265249,396.0652409,2545.543904,5963.847779
155,300.2801153,408.6029674,3175.383002,5751.111575
156,308.6246289,389.7974096,3390.390481,5225.599641
157,287.5147238,304.6892343,3260.111686,4822.690491
158,215.1679811,329.9330389,2785.161226,4891.396933
159,154.0438742,336.3033089,1731.930594,5944.177554
160,63.32125414,413.913526,680.2547046,6432.894099
161,8.312515383,360.4740658,316.1633937,6589.348453
162,9.660823973,403.6248844,876.0543772,6757.109768
163,12.46172301,409.9901794,1053.931688,6434.867888
164,12.01621288,372.0558875,898.9195516,6663.073868
165,7.276499517,363.3570141,530.7621106,6289.2622
166,2.336338108,367.3868091,219.3144231,6232.593853
167,0.741256403,367.1071704,76.02376015,6824.491773
168,0.002388261,362.0991979,25.61554849,7160.77377
169,0.002388261,343.1810244,14.33675472,7297.750279
170,0,463.1944249,0.255245928,7248.000916
171,0,549.1025274,0.02673045,6997.968725
172,0,580.3403227,0.005599955,6981.183131
173,0,570.0192375,0.003708414,7379.297271
174,0,545.9436383,0,7315.177914
175,0.252514338,474.9851185,3.624660796,6985.930462
176,20.65370586,414.5117867,362.9144275,6779.466944
177,58.51420233,421.5453254,1659.354243,6662.254331
178,118.6819545,507.3183641,2552.610455,6244.917692
179,161.7123885,506.9905276,3218.284757,7186.089049
180,207.8704848,444.5766799,3352.804706,8132.492758
181,212.5072984,531.9271584,3244.766619,9983.980592
182,196.8002995,593.7621916,2890.426366,10130.15494
183,104.2323666,605.1635419,1997.19965,11414.18169
184,38.33709821,537.7691206,826.6541885,11904.3878
185,4.061090756,627.5198801,328.3202572,12175.80067
186,9.907013843,661.9060153,857.6817135,11972.25902
187,10.67354601,661.4116853,978.5043446,12156.4894
188,8.703595831,637.2723914,749.8663301,11152.72172
189,4.127798967,592.8860171,380.5946071,10046.85763
190,0.604627991,535.6533111,167.0014958,8273.72769
191,0.002189239,508.7332655,44.47742736,7407.383465
192,0.002189239,559.9337301,20.40756588,6345.935355
193,0.002189239,598.9937643,5.109298965,6036.863595
194,0,643.3080644,0.459694046,5403.800175
195,0,667.7781635,0.145250376,3830.462677
196,0,660.0611383,0.030239755,3009.007321
197,0,590.5185971,0.00796438,2923.179419
198,0,474.8385492,0.006222172,2264.686741
199,0.258473933,373.4570561,8.334897668,1877.972941
200,21.10552387,342.6224307,523.4204427,1601.30807
201,83.87611254,188.1506877,1951.604655,1966.631266
202,162.1000165,150.5553626,2619.574721,1445.327678
203,202.6786991,94.98035921,2988.452493,1425.861415
204,206.4107268,73.05720733,2695.570615,1082.428992
205,194.1577859,82.36259368,2092.934248,1528.640564
206,128.8922858,54.58772624,1854.902911,2142.124603
207,93.51144792,30.57570981,1437.559118,2860.95465
208,44.67250969,13.39433988,768.4291994,3594.675934
209,6.933604439,12.95031075,347.9549921,4402.082555
210,10.54043364,46.07434465,843.3067764,4962.951032
211,11.67465844,64.27176749,938.4548293,4855.058133
212,9.302175773,55.48318951,586.0193976,5048.744603
213,2.999854415,20.64961475,266.1792511,5282.077251
214,0.010946195,13.95801144,86.62341632,6242.933934
215,0.006766739,12.3926431,30.62386161,6739.182687
216,0.761324427,8.110762509,8.720771868,7204.863025
217,1.9185694,11.77446729,2.163137994,7636.41634
218,1.913262154,27.48673421,0.777895907,7465.723989
219,1.061449184,75.03548069,0.558651465,7916.761569
220,0,90.6808724,0.522662424,7927.59002
221,0,107.791772,0.559995454,7123.752253
222,0,106.1591109,0.562509211,6943.840909
223,0.157177405,91.79006156,3.546267655,6424.740403
224,17.90189332,189.350217,245.3868999,6358.569301
225,66.7262228,270.2981574,1107.358415,6785.745883
226,120.0687434,294.8554584,1814.461868,6700.071068
227,232.460152,351.6405887,2538.983389,7179.900141
228,212.3645445,414.2361606,2677.967273,7422.378065
229,155.3829504,412.2839909,2399.23084,7256.410464
230,124.5020794,450.4937364,1836.304821,7624.67657
231,64.70408471,377.6410554,1167.341538,7921.989313
232,27.01050389,316.8584072,488.6218119,8531.080215
233,6.266408994,364.9021011,285.6985335,8341.71461
234,10.62084948,426.909193,716.7193841,8116.449897
235,10.31997286,392.1336419,803.6975731,8119.653683
236,8.018242418,304.8326079,621.8831678,8176.684871
237,2.9264154,229.8303091,365.5841809,7223.420227
238,0.336943775,266.7612822,122.136452,6166.22696
239,0.002189239,166.9267644,30.14881435,5430.737586
240,0.002388261,239.2620711,12.48092979,4702.938822
241,0,306.5837525,2.698431426,4258.985385
242,0,262.9497311,0.011921681,3515.589565
243,0,200.0451001,0.01762119,2893.496731
244,0,227.6201831,0,2130.575678
245,0,249.8685297,0.00037333,1445.614943
246,0,298.2760139,0,1617.269288
247,0.031533886,370.6224629,4.671357632,1355.329664
248,7.846414803,400.2569145,310.5102489,1200.572279
249,50.35899703,342.6825182,1471.188827,1509.96559
250,94.00949425,243.2926832,2339.806029,1045.302468
251,78.88570921,87.38405073,3066.44764,693.4136157
252,84.40948523,65.87934477,3268.044525,443.0105508
253,62.34024014,21.19515051,3272.195208,422.0845377
254,39.02161684,8.082265117,2796.041546,614.6070776
255,17.30069846,8.106047745,1733.362172,932.2973097
256,8.469253282,22.50426324,685.1617394,799.1753217
257,2.3033392,10.57700187,331.4407355,1053.395504
258,7.232670511,36.59235436,853.3109707,1146.186092
259,0.273334222,41.58449695,1037.126069,1155.751827
260,0,31.91813456,877.5244275,883.73355
261,0,4.353282944,499.923105,793.6901594
262,0,0.191111369,205.645858,522.4535235
263,0,0.63173303,66.96727411,591.6042957
264,0,0.626733807,26.64045217,453.6742404
265,0,1.301311275,5.084982718,406.844347
266,0,13.2918225,1.178230435,335.0716001
267,0,45.68137903,0.145723261,339.7016187
268,0,70.25575064,0.079892685,584.009569
269,0,86.27264943,0.024888687,479.6407011
270,0,110.8913211,0.000124443,410.2792843
271,0.026270867,134.6014655,0.513357166,375.8541052
272,5.922864332,175.9733683,110.1796344,289.923561
273,31.90581907,246.3812533,656.5981197,596.4896133
274,76.50135434,265.0086397,1238.145419,646.8368861
275,166.7701248,198.885268,1864.327086,823.3198978
276,277.7831145,335.0994311,2231.798972,492.4204681
277,292.0543789,315.840121,2247.663273,428.8252729
278,274.850159,356.106572,1974.660791,430.959
279,189.6447776,330.7763523,1334.379517,854.4730886
280,71.76460419,300.2768897,654.4757276,969.545738
281,8.52524749,249.8732081,319.0995245,1307.404428
282,10.49119788,290.0990964,754.3217504,1612.54735
283,12.71852737,282.7733815,782.8866798,1575.693237
284,11.68015365,289.2917157,606.4106241,1349.397221
285,6.843981088,200.9593165,358.2375197,1246.155847
286,2.201843651,174.5997075,133.2752967,1119.372828
287,0.468795666,229.467242,40.41685988,963.6980113
288,0.001592174,190.314698,18.13205546,1072.483749
289,0.002388261,170.0773195,14.64661887,1305.904401
290,0,143.1206845,0.957094452,1391.596973
291,0,128.290245,0.658305767,1441.629439
292,0,139.3081046,0.592350747,1407.076426
293,0,152.5539717,0.536102314,1294.881465
294,0,166.7933075,0.263197863,1541.492973
295,0.477281731,200.4450077,4.474808561,1345.544052
296,12.72624499,294.6864592,362.9919807,1052.38268
297,61.63477724,306.9530898,1610.247184,1232.015162
298,124.1748241,249.0584012,2354.990791,868.6937581
299,169.5083651,181.5107985,3111.713786,812.7312465
300,244.9680038,230.900258,3481.207274,533.1707614
301,266.4372427,310.5985831,3471.157907,729.0411112
302,230.4451345,408.1097177,3129.291428,953.8584517
303,180.704614,484.6154725,2288.186977,978.7609214
304,75.91561683,437.1459389,971.8299299,949.9079858
305,10.07101327,380.6607591,379.0102119,1403.325545
306,10.49349769,380.8787701,877.6998367,1842.63758
307,12.7168578,407.1521091,1055.374432,1821.553457
308,11.78333535,428.9715453,919.3023781,1673.069404
309,6.761110654,367.0809214,542.4567446,1581.142286
310,2.139815214,256.1208822,210.774368,1630.74741
311,0.271167096,318.2561715,64.87370622,1706.654755
312,0.004378478,342.2516771,33.20077402,1884.960388
313,0,292.0558991,17.76594288,1971.532344
314,0,305.4401558,1.801044934,2131.094171
315,0,315.5316974,0.30295754,2092.590892
316,0,287.3589771,0.142363289,1624.172066
317,0,257.638767,0.022399818,1120.570736
318,0,281.2661064,0,778.0285412
319,1.327201231,244.4686538,6.117502336,755.0691386
320,40.74643859,282.1972421,371.2358946,723.9093274
321,155.3361195,197.8998581,1464.574979,1147.34509
322,252.5389201,208.4269252,2053.601229,888.9045657
323,298.5924691,230.3695595,2672.40332,648.0586341
324,308.7243388,220.1033901,2883.590274,722.1812827
325,290.8342541,247.1913667,2734.058676,873.2163116
326,226.3839829,173.9123536,2272.019609,556.3445259
327,141.7230393,164.3333293,1448.043661,480.636889
328,60.81210713,159.9141395,721.8646254,835.5551962
329,10.23968418,126.8912703,365.6312455,1540.161133
330,10.49054553,172.6824568,838.1835367,1667.143076
331,14.27812792,238.9909056,928.3258213,2041.212055
332,13.73516349,218.7346983,744.7320958,3260.260169
333,9.131558874,169.1484655,418.6049394,3724.828206
334,4.016048271,119.556144,168.0222026,4011.505677
335,0.752965515,134.7702286,44.3744162,4282.733188
336,0.02892449,148.5906676,20.05372342,4621.848664
337,0.007960869,203.9054964,7.982747638,5622.31913
338,0.002189239,233.7587367,0.881656842,6178.898064
339,0,271.7316606,0.004604407,6980.645744
340,0,280.4995487,0.004479964,7429.364145
341,0,366.4999825,0,7632.507195
342,0,317.3303376,0.00037333,7129.664265
343,0.349874659,283.949691,3.086841162,8581.277687
344,24.42962337,258.108001,337.6894883,8094.325223
345,49.52747322,251.7776461,1395.948504,7299.909352
346,85.95940283,311.0367203,1880.682006,6715.977309
347,232.7303903,399.8058919,2215.332514,7423.379383
348,322.032117,351.0772893,2275.640835,7638.002526
349,302.3263516,460.6306038,2207.541953,8668.964986
350,246.4819317,526.7387781,1831.555319,10654.57782
351,152.8845036,575.2574587,1033.053212,11131.29934
352,47.17590995,602.4810225,506.7881919,11472.92037
353,8.007755079,521.6259036,413.0588626,11892.92927
354,10.393047,547.1395483,815.9427199,11167.36785
355,13.569301,646.6406796,823.364797,10543.66697
356,12.99345376,626.6119279,573.7959662,10345.35851
357,9.042662505,624.3503964,273.3010244,9436.080867
358,3.91814064,609.2596765,103.4887838,9011.884553
359,0.157293501,652.5860822,31.19902672,8540.50658
360,0.018110977,655.4405361,4.847071761,8386.844937
361,0,649.8002344,2.205237208,8050.865675
362,0,579.8995074,0.432503155,8011.377252
363,0,571.3317637,0.155554293,7956.829668
364,0,554.3519697,0.062221717,7079.702644
365,0,502.5513591,0,6098.196323
366,0,453.4923447,0.015057656,5962.164327
367,0.091306743,513.0826084,9.736205402,5741.883718
368,9.930752712,544.5034049,524.7438364,5514.303682
369,66.17122032,493.7639523,2073.119671,5665.669908
370,112.6576665,457.730476,2861.377833,5159.190567
371,111.8818577,470.4185605,3692.570353,5597.351053
372,165.9077001,407.6029683,4278.913418,6037.307096
373,177.6335098,477.7563862,4319.31439,7172.183386
374,136.6579558,541.8690621,4074.994288,8161.074312
375,113.6050597,518.7308537,3089.799347,9241.520545
376,46.18266993,481.3384057,1243.651362,9279.375869
377,6.4100778,481.6225323,427.107117,8776.999251
378,1.199691883,467.415761,716.966311,9144.65049
379,2.98884188,431.0783973,881.5782595,9401.855411
380,1.073169352,343.3179462,768.0345395,9191.443532
381,0.831468527,356.7059856,487.190899,8588.048776
382,0,312.012731,197.9074924,8262.862127
383,0,265.4561973,69.98152431,8500.255057
384,0,316.3321239,25.15787043,8633.817182
385,0,249.9554926,6.265950909,9152.184095
386,0,291.9968466,1.74605338,9546.035926
387,0,356.5218647,0.098136092,9334.512253
388,0,294.5761707,0.109472889,9341.200853
389,0,297.3333909,0.045023634,9929.896846
390,0,270.4881642,0.000124443,9751.564884
391,0.350275466,290.1793563,6.58578609,9836.747151
392,16.64740965,273.3657047,342.8234053,9382.109672
393,78.95631493,288.3423322,1493.387383,9705.477523
394,78.35579452,284.7651031,2345.393026,9387.717414
395,116.7978103,316.8808916,3026.763929,9105.454893
396,78.5405392,377.987406,3407.805406,9166.098191
397,156.4728708,437.3088495,3423.880278,8881.105278
398,109.059163,438.928946,3066.58822,8444.824602
399,100.9499677,470.6870419,2228.388341,8580.132667
400,50.19553109,538.7785492,1038.358329,8990.593165
401,8.380362441,490.1521583,433.7775589,8531.367664
402,0.48158834,498.82724,668.7785746,7620.029178
403,2.341048288,550.9504457,773.3824307,7366.305262
404,1.034360116,462.3694803,621.9461299,8270.625071
405,0.832574204,391.4414219,360.2407728,8209.394939
406,0,374.2769833,134.1857435,6754.150021
407,0,402.3711989,45.64332545,6236.304704
408,0,377.3861767,20.36903819,6269.84884
409,0,276.3299751,4.421612104,6120.64777
410,0,309.1137622,0.636154835,5920.977921
411,0,279.8488991,0,6474.159261
412,0,178.4257236,0.009084371,6905.244067
413,0,91.86219019,0,6611.263819
414,0,94.86569784,0,6377.550587
415,1.240919786,125.5546346,9.762080303,6241.035951
416,48.01511545,142.7615151,529.1360456,5963.798301
417,178.551879,158.9789427,2151.285563,5869.607932
418,286.849795,78.90482545,3094.361061,5040.106392
419,344.1786267,54.8383653,3840.863542,4630.551468
420,360.308591,50.21373223,4116.112859,3990.58779
421,348.4700271,56.68638951,4030.580056,4011.769317
422,296.7679043,54.2458907,3687.001664,3154.016221
423,226.9641091,37.69592696,2695.143734,2881.07641
424,99.34102358,32.40022073,1114.54283,3819.258682
425,13.11233331,27.29391003,451.8070418,4308.266624
426,2.490618641,36.83475014,646.2245088,4033.407033
427,5.29846685,27.63909856,802.97619,3940.913495
428,4.950134609,41.14202933,694.3035718,4625.096644
429,2.762863771,27.3539915,467.2206118,5275.308682
430,1.493989726,19.26605232,209.0877861,5271.706802
431,0.068994197,7.855251332,80.57114101,4620.913398
432,0.007960869,6.993417829,26.38384981,3964.771743
433,0,3.613524918,4.460102458,4258.133637
434,0,0.073584217,4.433309787,3543.25894
435,0,0,3.287409756,3313.607879
436,0,6.655834044,2.829968136,2938.596967
437,0,28.61572962,0.002986642,2537.705154
438,0,18.21673582,0,2278.112405
439,0.282135404,26.78563241,8.17740828,2317.053471
440,8.638374754,25.14241901,430.4622209,2510.077131
441,33.48737559,57.41529571,1806.55915,3016.210267
442,45.32237366,25.54513493,2660.728939,2448.655064
443,52.03284435,18.04241361,3254.345325,1879.25601
444,43.30118645,13.34224445,2684.731166,1723.86941
445,44.52734546,14.1774356,1978.622775,1938.69309
446,7.267112326,41.48941183,1396.375649,2317.969137
447,5.292092626,96.62778503,900.9117167,2119.26348
448,3.674817236,100.4620354,425.9712783,1554.249622
449,0.542759878,124.7222033,396.487135,1241.664077
450,0.020300216,167.5543456,498.4768545,1444.683624
451,1.34306492,180.1573313,463.9775164,1334.431869
452,0.015479467,150.8237561,267.9166152,1554.527332
453,0,240.2075599,102.7582947,2046.94416
454,0,252.2467167,49.97217742,2381.417006
455,0,235.3497276,24.27440915,2845.291112
456,0,240.1152135,8.714972804,4075.073069
457,0,346.5014834,1.732252604,5221.684736
458,0,415.9190288,0.662163513,5463.25042
459,0,486.6185483,0.001617765,6572.237853
460,0,488.6216181,0,7815.216473
461,0,560.9704124,0.002239982,8544.651823
462,0,572.9846306,0.000721772,10638.97832
463,0.284706102,572.8360247,5.052462538,11404.78952
464,11.70848107,520.2856517,435.8595598,11175.73041
465,34.50196621,539.1595343,1912.818935,11651.75483
466,109.5645649,633.0781515,3067.052967,11403.778
467,200.680427,670.1176701,3841.190645,11468.2911
468,238.1624975,677.0527919,4289.271539,11317.37529
469,246.1220009,675.0199205,4301.090302,11352.65643
470,260.2605372,654.759649,3972.408182,11066.57957
471,223.1324324,632.0905355,3090.859462,10725.61133
472,93.61289095,605.2181218,1379.435025,10937.36265
473,11.18958445,588.6375635,522.0965108,11404.35519
474,2.342220305,600.623127,668.8024273,11514.78401
475,5.30549895,610.2934022,810.038638,12279.91102
476,3.823273619,632.1216657,689.7910351,12454.62968
477,1.593279452,624.698369,465.1579432,11736.75185
478,0,591.1993843,203.7977579,11687.85734
479,0,571.2942242,72.34860331,11248.4612
480,0,579.2069333,31.44752781,11132.99459
481,0,573.9975091,5.742218271,10690.63933
482,0,567.4344209,1.427801742,10732.54936
483,0,537.1563011,0.604770201,10434.96708
484,0,508.3770133,0.28221282,9791.86547
485,0,562.8547566,0.043866311,9041.884644
486,0,495.7745632,0.000248887,8360.196789
487,0.61429713,384.8765452,11.29179188,8442.019202
488,39.48492835,322.5558701,518.4266832,8475.890481
489,157.5318294,428.3900617,1946.078605,8866.41206
490,260.1648685,453.846639,2794.386955,9481.109475
491,308.5584045,445.0993379,3433.320759,9621.250738
492,336.6952745,449.2858216,3662.262537,8391.983403
493,315.5907762,499.8019857,3683.201355,8014.80368
494,271.1762291,518.2249759,3484.638705,8019.368568
495,172.1598541,492.3145465,2704.327021,8075.608206
496,68.28109659,453.7102648,1241.761458,8146.548498
497,9.69141527,406.2978773,486.4330323,8068.581128
498,2.342739973,359.9214186,632.3066898,8790.302734
499,5.299439845,350.2448429,737.473192,8783.012999
500,4.359040095,350.4177004,607.5806101,8742.10839
501,2.760652419,311.4437273,394.6568956,8661.406818
502,0.96857238,257.6826161,165.6369891,9115.904313
503,0.031843476,272.6215739,40.26049048,8350.213543
504,0.006634057,329.8225355,5.889285522,7575.29653
505,0,345.8041431,3.698570863,6983.402619
506,0,359.5378583,1.89635616,5834.184953
507,0,313.9068709,0.650341387,6013.876143
508,0,228.5795923,0.066648792,5913.205315
509,0,199.2107048,0,5717.459957
510,0,227.6190483,0.000124443,5941.328498
511,0.649861206,191.8927429,10.98566104,6275.242851
512,23.28890272,170.6143003,537.0674199,5799.503691
513,105.1640813,177.0314274,2089.004054,5256.731204
514,199.1485237,190.0450516,2944.443661,4732.678683
515,243.3001659,199.5637462,3667.396812,4819.25368
516,273.5176229,233.7189184,4007.611799,3910.024912
517,295.9292489,225.7936871,4003.14543,4240.580165
518,283.3177012,207.2176729,3709.23764,5178.015587
519,214.258239,266.6725702,2879.013857,5939.074725
520,93.93131741,334.9397222,1278.387454,6152.123786
521,11.89296592,308.4856424,514.408299,6949.683843
522,2.343237527,256.2027188,665.1092728,7921.494906
523,3.405880841,266.2319001,816.3588463,8022.677269
524,2.262213573,253.3513878,693.9219692,8723.700865
525,0.944247503,310.4281738,465.2472003,9028.712267
526,0,277.1649938,196.5633073,9114.384455
527,0,242.7671474,65.94177933,9034.92818
528,0,215.4060928,23.95520552,9023.29844
529,0,153.3410166,7.50313642,9242.676041
530,0,165.6508275,4.947696722,9102.248726
531,0,196.4670085,3.481653512,8708.498201
532,0,165.1028466,2.930518431,8281.068193
533,0,171.5780459,2.895176496,8156.068227
534,0,157.5371357,2.86779894,7403.965532
535,1.547205923,222.7340471,11.61127551,6760.019914
536,48.89453992,222.9225317,487.2169388,6688.655691
537,165.6970439,202.1656546,1820.83946,7931.357445
538,270.0154901,312.8492113,2607.826359,8185.875415
539,333.8549167,266.6333723,3407.41746,9079.67685
540,359.7191163,260.1490703,3848.930146,8983.023307
541,348.1938789,300.8365879,3869.326499,8555.500873
542,299.1460259,353.0050136,3539.418409,8160.58204
543,208.0531121,399.414972,2787.337615,8507.62364
544,93.98612854,418.7930681,1346.375628,8619.751013
545,14.03103416,404.7002773,545.9307977,7955.841744
546,2.343115903,375.3076253,671.9908828,6382.644537
547,5.300280159,364.4705367,825.3569248,6060.003719
548,4.919595831,332.3387701,691.7957784,5631.687308
549,2.926614421,331.7609361,440.6292215,5267.974554
550,1.069410053,363.0008497,191.9385787,5311.632689
551,0.037150721,371.3750337,71.80989702,5013.845093
552,0,377.1826218,33.38222499,5010.857052
553,0,375.7424337,7.313689958,4557.669323
554,0,402.6344449,1.482581742,3656.742316
555,0,431.5127911,0.133776692,3471.541677
556,0,467.1383676,0.252962391,2284.634001
557,0,496.4521911,0.702072523,1615.522381
558,0,515.2384843,0.707429812,1082.372725
559,1.680696979,512.7384699,15.71980349,813.9242848
560,58.83776742,478.7504691,690.7976612,1064.081974
561,203.5296496,412.7499295,2592.539319,1614.948726
562,305.7039852,422.0904072,3464.752809,1385.04911
563,362.5613731,409.0721954,4158.288954,1233.307585
564,384.5788035,312.6285131,4453.968554,961.5831935
565,374.7777549,211.8827385,4401.068602,1311.249195
566,334.8189834,132.1860869,4288.06236,1425.172462
567,258.0826784,148.7010772,3448.521223,1562.65599
568,128.9053963,248.8135603,1663.625693,1890.621264
