,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sum
2019-09-26,119.7782857,135.0317316,172.480088,166.3728704,166.9580701,196.7017965,179.8272585,207.7806757,264.1897747,315.6888642,341.1977548,300.8320698,247.6751868,192.7726759,144.9255405,127.2320982,116.0289465,108.6854136,135.4774039,173.8244768,144.6343842,108.944535,90.98593096,62.7581738,4220.784006
2019-09-27,42.03657264,46.86470922,66.7722358,57.00387048,88.48436415,80.46311559,71.11128064,81.75492168,81.102989,79.42830955,58.8272829,44.65065225,90.24714736,73.96666358,55.62572489,24.61901359,37.91165921,14.56807411,47.17651917,118.1421566,86.62898031,35.82985471,22.8988418,42.29910755,1448.414047
2019-09-28,34.57966443,17.82145821,14.64233316,24.60019085,15.97091623,8.162609786,9.640797352,7.547611445,3.115266927,3.450202818,1.261002763,18.10120594,37.89200427,23.23379888,25.32087193,27.8487573,12.05652701,2.524426458,1.899181524,6.794311333,19.10550824,2.553344486,1.662090611,3.228312329,323.0123943
2019-09-29,4.6766952,1.220657937,5.232020602,10.69651116,8.798776147,8.706348004,19.78799308,17.7703009,18.21182133,17.38566631,15.91884804,17.21053309,15.74865049,13.88913594,14.40280921,11.09119565,7.988493357,1.388646383,13.79495262,4.428126045,5.41446201,5.513671788,4.533981281,1.629044894,245.4393415
2019-09-30,8.353206707,7.961935737,2.688017886,1.851092743,4.167845633,4.675605781,4.265436414,14.49896559,7.752158985,2.033764139,1.881790156,2.548333158,4.986392879,3.682793824,4.644145775,9.474558029,9.265389536,1.596940315,7.772046938,9.384962375,31.28893746,30.06770455,6.775107293,5.413611658,187.0307436
2019-10-01,3.056432236,4.419725413,13.86445151,16.41441275,53.61562233,34.91163165,47.86693255,60.6206455,56.85686546,31.38945454,23.32609992,71.71681314,148.8634733,253.2626486,272.0082793,300.9563877,254.429462,349.7985018,440.0682727,483.8468025,447.5244184,252.1972874,189.378784,243.6891289,4054.082534
2019-10-02,347.3704798,436.16735,340.2326837,277.8641014,494.0896311,570.608807,598.9634361,464.7123974,521.1640353,409.9047326,504.5376034,545.6176327,634.2545004,610.4437451,620.3120706,577.2513077,381.8337882,259.2991932,205.7918501,316.2710771,374.8850184,418.5291956,436.4530199,558.8015724,10905.35923
2019-10-03,432.1484098,347.4349069,399.8904097,464.2140608,407.052164,393.8755113,476.6249577,483.7536239,493.6000703,474.6218123,458.4718107,420.8247684,414.1584577,430.1781588,427.360503,366.6095388,311.3760865,262.2010822,334.2927676,407.5178816,226.3260408,170.2174339,191.4978284,281.1675049,9075.41579
2019-10-04,222.4843038,211.4911195,179.4459284,195.6179212,159.1454423,128.0564163,141.862021,106.8523931,78.07001257,22.51531479,6.348045875,14.00782211,21.26852289,16.95319713,13.98171236,6.399296997,3.117721146,6.060678264,41.48047557,69.78481589,34.9108388,3.546676943,7.4067798,19.44488654,1710.252343
2019-10-05,17.58840723,26.65476592,35.00721003,89.97754334,135.0118467,159.9611328,178.7807109,262.3552562,283.4598034,339.3548842,385.1212924,411.9120057,465.9523956,496.6939786,543.4122729,553.9883215,608.6530061,491.4971674,515.6466958,550.2913683,590.6917361,532.0423554,452.633501,363.3662046,8490.053862
2019-10-06,337.3407628,353.3341393,232.947885,154.3981467,155.7686633,108.4147564,105.8598414,100.7199584,218.2756624,292.1384559,380.4162753,349.343642,336.4517907,308.7527559,312.1584983,295.580013,210.7202374,200.7929047,229.3495847,241.0370195,202.5840672,119.8809756,90.47771992,87.99763282,5424.741389
2019-10-07,53.64944275,74.94790954,127.0412894,96.00147489,83.67895104,116.9538756,159.5496804,102.5048689,105.1210517,91.72066556,126.3051295,137.5849974,130.8857016,140.3369824,248.2817089,282.7656345,325.6244766,449.3871043,443.9985766,438.358172,297.8874362,193.1669821,131.582137,140.0094576,4497.343706
2019-10-08,126.1935094,185.2641171,272.4403006,268.8020519,251.048059,243.9456357,295.9030833,277.1206211,205.9945184,169.2093973,180.8137851,231.0999728,248.3680695,317.6340193,463.8201691,448.076645,489.6598013,407.3766414,422.0324138,541.7773239,587.1540953,507.2556741,381.7792356,432.5794536,7955.348594
2019-10-09,435.5843715,441.1594502,433.3502268,354.069812,332.9636912,267.6973717,194.3942885,195.44904,205.2400986,167.0526135,137.6009514,94.46488537,74.93786872,71.96308241,72.9815048,57.56527242,58.28497303,43.98662399,40.9564861,74.96056496,41.35019011,6.744546057,13.74878545,4.835242013,3821.341941
2019-10-10,0.015433439,0,0.036313974,0.018338557,0.008715354,0.001525187,0.004357677,0.037984417,0.015251869,0.041397931,0.05719451,0.074988357,0.876086738,1.564236554,0.475894635,0.758707868,0.425878188,3.376827406,1.736591756,0.831971312,2.750232803,2.050480672,2.413814091,6.305570629,23.87779393
2019-10-11,34.36764529,29.40793713,37.37251773,93.53730542,136.1497269,108.8819387,118.8994421,105.8920549,66.557711,71.10406626,72.50318923,65.08964595,70.01280712,81.27402177,81.13864933,73.6612328,79.20179811,102.4476381,183.0355739,133.9306889,86.16856753,96.25295521,94.20089791,82.01634599,2103.104357
2019-10-12,73.8912092,99.9240287,155.3158765,178.7380753,146.273367,187.7425096,185.9212276,189.4334516,199.9790238,233.4435102,262.7223814,238.8809408,156.3712967,122.686678,210.2081135,247.906758,169.3052541,102.8274157,149.4054533,163.1738967,94.10236296,44.77533326,21.56830383,40.97852869,3675.574996
2019-10-13,100.4010581,140.4885418,231.5924659,198.9443811,213.7230521,221.6159156,231.6112644,217.3839183,223.3318205,279.7336355,274.4061062,237.4758563,306.8554294,296.0462148,257.4974814,370.0345972,359.3868103,286.5485611,241.6792443,220.4701038,177.2581234,145.6500467,119.1447672,104.9752511,5456.254647
2019-10-14,93.92535957,89.01810695,94.93218267,101.4072609,117.6134069,175.5005816,198.0636795,211.7310339,202.665813,244.8316392,299.7923644,277.6730626,261.9802781,320.6317923,454.3076116,527.7972003,553.7355036,583.3039485,669.5066179,657.6190749,567.9373241,570.9078949,549.116932,602.4484822,8426.447152
2019-10-15,580.0838946,580.5788026,538.8528022,499.2954058,477.7053711,421.6434548,354.7922482,299.3907954,284.2720017,281.2551578,256.9693945,220.5558441,222.6322136,266.3425942,313.0529963,367.8859962,338.9317477,298.0200367,306.7455585,356.2320277,241.3770273,197.5564459,157.6440108,122.0810849,7983.896913
2019-10-16,115.9056697,112.9149294,133.3658099,97.46655311,109.7547845,141.4051186,139.9276543,102.921593,109.2725621,164.6457475,171.1097015,160.8455173,157.1191588,170.251681,152.582451,149.4816037,106.6655516,56.01259884,90.39961764,82.27353366,40.13536662,34.28803295,37.78268105,50.61294991,2687.140868
2019-10-17,62.68984603,63.53184302,55.76884734,32.45451315,29.15497398,25.57217371,40.64946053,45.84938563,43.15913141,42.5982651,37.9076798,44.12043494,73.07245617,131.8884242,195.8656824,222.6078016,218.4926233,215.6557272,300.4487516,326.0556839,287.2498657,277.9912366,248.539532,191.8101589,3213.134498
2019-10-18,202.0016395,200.4140894,203.6046594,237.2611288,281.107829,282.3994263,338.3354541,299.6086339,304.86142,355.5253911,363.2239446,335.7497538,286.8553567,248.3285963,228.5031726,212.0388523,210.6115951,210.7856389,242.2470496,201.2488054,153.4495561,158.2252704,143.3455134,145.9492496,5845.682026
2019-10-19,165.7852619,221.6120754,275.0959294,242.1493831,245.0419032,235.4013419,279.8537138,268.3592272,195.3777012,170.8255175,165.7073381,177.3013219,122.7622958,130.6792869,179.5908121,172.3903804,191.9692958,201.7006511,199.1696155,225.7121017,157.1005812,138.5297539,158.7295172,184.0123684,4704.857375
2019-10-20,161.5516637,135.1576927,144.4469072,105.1005404,70.88242392,70.72288453,65.06089436,42.33676514,24.08747384,32.81225119,62.47526675,84.23571993,91.6975729,114.9258218,126.6541824,113.5432973,112.7266445,82.87328618,109.3544078,109.4562503,74.6583873,56.19301877,44.8355267,48.45035287,2084.239232
2019-10-21,66.59978376,82.32513884,105.3834535,105.3408784,124.4950231,164.3244899,187.3942555,270.9577251,228.3594479,214.0214198,207.8171379,197.2502737,178.8943555,219.8168547,237.750048,195.3565998,167.613383,169.8844983,240.6683661,225.1159866,112.1537915,139.3976639,85.68434489,71.57035888,3998.175279
2019-10-22,60.42295828,64.4906076,87.70114435,102.5046238,98.82651448,94.67755211,83.17123024,53.64347212,62.82433786,102.8202316,84.05676769,80.44081276,92.84707663,79.44414849,68.04853885,65.73839208,101.1682665,111.258534,216.1353712,252.2324363,225.2759587,205.0911084,139.6656036,158.972733,2691.458421
2019-10-23,176.0636176,165.4432478,170.5954533,209.8000474,192.4243462,212.3071732,188.8389253,171.3068773,200.7736825,199.5830078,187.3858821,227.4669472,323.8582526,263.2089615,273.0422925,173.3740746,195.8204321,388.7236901,556.5745937,471.1758582,316.4530949,167.7590505,68.46508132,52.34960521,5552.794195
2019-10-24,166.1572532,283.5710845,328.7730465,375.2186349,340.588491,345.3278854,330.3421158,348.2304855,304.8209965,287.9941024,326.3774378,308.6045677,298.063208,272.4590961,216.0970116,207.8533369,150.985665,130.6651335,242.9412214,250.543089,200.2978483,161.9984104,143.95186,136.3414435,6158.203425
2019-10-25,167.5697366,163.1782302,138.7868326,82.34655803,114.3572145,108.3214568,100.3564404,182.3876085,116.3909605,59.29933128,78.60390365,170.0261168,221.7017437,251.3765643,328.720597,307.4943163,236.2915487,219.7695528,287.2565837,363.8150846,313.2032635,324.6868195,331.2607171,311.0664615,4978.267643
2019-10-26,320.3294936,440.7261821,485.0717243,509.99123,535.3989438,555.8405491,632.4654137,615.9381947,533.8390921,406.0112088,323.6754481,301.3896467,200.7603552,170.7544813,396.5129771,583.8041947,558.4134365,519.9901134,490.5068308,502.6131958,476.2205532,441.1915971,370.5289938,308.3832219,10680.35708
2019-10-27,361.7640108,314.1519812,274.8997553,300.4484006,291.6108381,258.1810284,292.9318346,260.5160019,257.9686794,258.9877222,207.9261706,172.1520518,130.3808254,144.706767,204.9442849,192.5901498,158.7175487,185.672032,219.4782814,212.5498323,190.429783,175.8526576,160.3445025,134.4833089,5361.688448
2019-10-28,116.8725686,122.095783,123.1386084,86.58412347,76.33840793,84.33395225,54.25798628,37.99856763,19.68687682,3.604839826,0.461005906,2.540707223,2.358871048,4.212578398,4.705274298,1.347998941,0.835221413,2.056823513,19.40183027,16.28754382,6.338422672,2.027409194,1.617170224,0.991008363,790.0935795
2019-10-29,0.175941206,6.971012107,11.68765268,23.83685597,52.17711686,72.00741572,59.4453649,65.2880534,67.1936625,65.14561184,105.2779856,138.7264334,165.8949936,202.1639357,256.8400744,308.5431365,272.9896493,264.976411,306.9051312,299.2957496,266.4292484,206.089198,204.4575324,167.5697669,3590.087933
2019-10-30,127.6842677,133.8914577,104.6803756,116.9338212,127.2590885,121.2795145,124.6190505,108.1819778,86.14516318,102.5959534,94.57814563,89.76913441,130.3197997,206.4285823,191.1890114,217.7731648,200.0959124,181.1146554,175.5668152,134.486217,126.0302055,144.1192946,154.0311213,92.84780593,3291.620536
2019-10-31,75.09252086,79.07419685,49.89275301,24.63078537,18.10318808,38.11495392,20.09483406,44.01930052,25.15790087,4.418124571,15.74376021,42.77190339,53.54320924,45.52564655,35.90845328,51.9156744,76.11883246,72.47180488,133.0374287,173.7677665,111.444162,64.36658025,47.43160668,84.05231317,1386.6977
2019-11-01,17.7143804,89.22331117,110.5680268,137.9151853,119.0558162,114.4859476,106.7604158,95.40530534,98.45659612,114.276655,112.2327109,114.6058109,137.8331974,112.6064967,82.59066965,66.78002817,91.96766111,90.40461686,118.3542604,176.697699,150.8302715,110.9338205,52.35725233,23.57597335,2445.632108
2019-11-02,1.980733632,18.83081723,23.03928005,12.65703002,1.769216836,0.185927549,0.003921909,0.257693041,3.298794727,0.953726016,3.752177725,17.63332761,22.6155928,19.09743443,18.81780473,30.51958052,33.92159469,21.73431317,17.31926015,20.10929912,17.966702,8.741681501,3.047940818,2.164700227,300.4185505
2019-11-03,200.8346536,1.524557485,6.694069633,9.75601554,17.88888115,14.74371572,9.015125729,13.8822272,24.05530269,48.15706608,51.02911108,38.09889709,43.15290356,42.66980363,63.15669848,73.28136139,65.56307426,96.34394895,133.9772948,186.9063349,236.4907974,239.5941382,268.2500946,218.0568284,2103.122902
2019-11-04,7.681682639,173.537899,129.4199092,109.7103694,87.15114803,59.67082324,29.18787747,16.28685991,20.97992969,39.5697341,41.84633281,49.53374398,35.81106222,22.21915314,37.28951912,37.69474373,19.29176262,22.97031981,18.09097448,42.25924994,33.42266186,20.62041831,14.56024542,4.980564486,1073.786985
2019-11-05,79.02638951,9.568139141,14.17987469,16.95522466,26.38586699,11.55318808,17.0213282,20.65423873,18.90291258,32.24866738,39.70703724,57.77683461,44.20623578,44.04299539,55.58859082,69.60675939,68.79067242,84.62612239,129.2460076,178.1681093,184.6648579,145.103591,108.9458059,104.7811408,1561.75059
2019-11-06,65.18490356,81.96758842,140.572191,212.3662349,262.9708931,217.5765337,205.034044,215.3126025,188.7245272,179.6857641,159.3308978,83.40043194,52.71148607,23.8733727,25.4407837,29.28489025,28.87151315,25.06267352,46.19723114,109.2934033,90.93368726,64.21763243,72.42020877,85.29315563,2665.72665
2019-11-07,516.5875455,113.0918148,139.7754473,107.9833827,121.4323509,84.80594011,135.786914,194.8816251,205.0650955,182.390792,240.1074786,270.7795748,349.7124013,279.3024706,306.2021531,369.9865175,488.2480411,542.0076726,569.1098841,593.4841567,648.7288451,638.4263617,609.8798375,590.9244633,8298.700766
2019-11-08,381.689876,500.8668295,533.2990459,535.8351987,560.3794297,566.9821213,485.2639766,425.9349859,402.8598669,422.5488863,410.0968638,319.5935909,213.999123,170.611613,217.3525975,318.4592089,467.6346526,592.7188639,595.1242925,620.7800246,592.6856911,440.6991463,447.0332598,439.0389501,10661.48809
2019-11-09,92.37855373,357.1338308,465.4207015,372.6350893,330.6090719,360.9363004,388.3939743,366.3298243,450.0610372,468.395851,407.3602941,277.7422438,142.4003031,91.72583425,73.21201077,116.5646987,175.722354,167.3721039,211.0252385,315.162817,223.553487,204.0780695,173.9908523,117.5081448,6349.712686
2019-11-10,448.0072006,105.1166517,46.17624469,18.40264521,13.74159528,23.91625043,25.34139538,37.82493841,48.44427028,78.48607085,53.39965707,68.05240326,86.08447042,67.80710237,75.96149914,282.5088342,480.1281063,391.9523383,288.1961171,273.8557679,321.8781454,338.4931687,439.3732081,475.3354515,4488.483532
2019-11-11,400.8873645,441.8329261,433.4505714,380.2021348,381.583007,434.865382,451.7933258,408.6361826,383.537997,431.8932708,473.8826383,496.1512299,469.9035013,481.915698,473.7341021,471.3156156,461.6440482,442.1379181,432.0323715,458.5457399,418.0038444,425.0674601,373.6285943,443.97631,10470.62123
2019-11-12,18.58974691,403.639761,242.928103,164.9811646,184.2168796,178.2643292,192.3621041,209.5955785,91.49918965,56.4404047,90.21221635,94.27985357,58.88623258,80.80534757,26.66033406,66.53181308,42.29625993,43.11993652,71.04689596,73.20192759,48.73415263,9.395502507,6.604700942,26.00546903,2480.297904
2019-11-13,630.5633816,7.49046838,15.44214845,4.168768614,3.22597613,6.7182154,38.82238948,66.22183094,59.79938379,56.11196901,56.90479688,35.06009831,61.01699437,48.38701222,56.18128633,78.9924087,73.71980421,55.48043873,42.80970019,150.2716112,196.9794078,332.3203226,545.6025412,560.4569449,3182.747899
2019-11-14,1.72732564,672.4719475,606.6675608,612.5479311,556.7159428,577.4289012,625.9612329,608.2594746,623.759677,652.1174503,585.3025244,613.9186051,515.947209,345.6948048,300.3522987,288.7296662,268.8664941,123.5383708,45.1671217,74.82595511,61.21130743,22.42686908,0.002178838,0.618212127,8784.259061
2019-11-15,119.9330165,0.211023532,0.230036924,0.199681467,0.100898378,0.072052978,0.017212824,2.689715565,10.25101133,1.152363456,0.059010208,0.246935026,2.040070666,9.206376301,29.23217447,34.6896413,33.79501023,35.208568,41.28658921,147.8017919,137.0905433,102.8869192,140.1610623,167.9972671,1016.558972
2019-11-16,94.81638649,104.1266268,94.15689748,61.29525928,33.91594787,13.47784083,3.476990426,1.038264948,1.846411267,3.956280418,23.14706295,44.9672738,49.74132676,31.43454136,14.84511039,8.962848736,0.637876144,5.506182031,5.247559957,37.80931735,51.51915909,39.7029156,52.03509291,67.98143365,845.6446065
2019-11-17,558.7779955,110.9723164,153.4409285,154.5594503,167.7866158,212.1706539,185.0801263,246.7877822,260.7467469,312.8824053,411.0498484,398.2028358,283.4556273,260.6066113,336.4270064,336.4245007,310.0161584,238.9675739,339.3307838,570.5152985,544.8726182,486.6574709,540.9041423,595.2670215,8015.902518
2019-11-18,583.3021419,558.9277604,558.9418502,567.947265,685.1057577,699.1706533,712.4358637,713.8007517,606.4581774,648.5247696,732.4604756,661.9292199,610.0997488,695.6722921,654.7418552,668.7089542,618.8903301,607.2584981,674.3026106,655.2842286,682.8431853,628.1087082,653.6606127,623.4185829,15501.99429
2019-11-19,454.6861,589.4226777,543.7997854,625.9856359,634.0663425,580.8377001,614.5851027,591.7452015,559.2574217,587.3324302,568.359707,567.8881973,587.7808836,639.1038534,665.9837206,590.227813,533.4009822,533.7070303,598.058619,625.9006642,608.3232208,560.6642947,471.0182132,364.2555852,13696.39118
2019-11-20,76.59732355,519.9928975,509.2171795,474.2169781,375.9079892,320.7702272,275.2257337,215.7013133,127.0329221,162.0477822,261.9635979,296.3781851,269.5204967,239.5907005,175.5810503,257.0471064,235.0485697,258.5350049,191.5434297,179.7514803,172.3753555,110.8473358,69.14376832,57.88234486,5831.918772
2019-11-21,114.9739257,68.76307682,75.37537949,58.66779495,56.21927378,75.72735269,99.55477308,94.73251936,78.22783008,75.58846081,124.5106956,137.8525285,129.348873,158.7897681,153.3746888,163.3045605,172.0639299,140.7297543,131.0037977,152.3716847,147.5134862,132.5521015,108.9089775,102.3375765,2752.492809
2019-11-22,57.77993038,97.23321464,53.87612971,15.97042599,23.62122965,112.8975804,98.93977474,32.28526279,14.67760916,23.86731129,9.797195587,40.87913128,79.48096179,115.8258334,163.2476898,162.0571391,152.1470555,128.7445389,142.7773026,169.9946204,140.7166087,86.91196603,101.8936714,77.80709032,2103.429274
2019-11-23,3.407246412,62.2413291,82.59684,86.45884631,61.6446209,35.85753201,40.98100409,83.80201003,114.8556148,109.099989,67.2398569,98.63394752,133.3190556,109.7989029,110.605061,73.63974703,76.67581923,47.00277798,58.78356693,69.71830381,53.59429998,45.30226113,17.7484066,5.596867104,1648.603906
2019-11-24,717.7687464,10.74313528,23.27833797,26.16434872,37.91674014,54.31521105,58.86021967,74.13765096,68.94680132,30.16056543,11.43880209,34.09014298,28.77475154,41.41386666,41.4928193,66.74943365,73.01881438,100.2515202,274.3409952,509.6130926,628.8907629,697.5359252,724.8165958,710.9597763,5045.679056
2019-11-25,280.0984034,727.8070788,654.9829285,630.4336227,620.0498263,617.9144496,613.273684,679.739209,685.673905,721.3175204,736.9856326,713.8349019,668.2760765,636.0920843,656.606481,634.9990851,669.5559111,683.1443128,627.2600657,547.0588284,464.3596042,319.5164691,246.3385784,279.420255,14114.73891
2019-11-26,154.5514401,263.3909368,245.1851073,277.1758729,286.8962856,265.1662121,235.7952184,268.1634344,298.1052444,335.8853018,362.7030993,344.060679,303.7412943,279.2774201,264.8244643,230.8522388,219.0361466,240.9970832,228.7753337,258.4730261,255.6204454,306.550964,214.2225962,157.3694469,6296.819291
2019-11-27,453.7928761,194.7542115,225.419287,205.8959683,234.9723649,276.8371301,292.1624201,334.7862957,380.6349187,396.5963721,404.3819188,491.2303595,528.7898821,555.4513631,598.5399637,657.3247774,653.8276388,703.8485166,718.7450112,718.5468096,694.9203537,620.3529572,546.8856168,491.0330476,11379.73006
2019-11-28,224.630965,400.3860652,401.5716832,414.529054,492.671171,514.1555683,461.7613423,446.4730562,474.3358458,438.297337,422.1604811,440.7770761,383.2878664,238.6555067,201.010147,248.0468089,199.5068331,188.7332274,168.7391949,228.8957357,240.9354705,210.7587998,199.8299519,214.0351767,7854.184364
2019-11-29,27.08570385,212.4377462,219.0156656,275.1443299,366.8437155,361.0695908,453.9751148,400.6697318,334.5587493,330.7197418,325.0813012,260.9437169,183.5021449,105.1955922,126.5704727,162.1337828,276.8285811,379.2693983,318.3434763,244.1100836,191.5401221,171.6761693,147.3879336,74.37400349,5948.476868
2019-11-30,71.93134097,13.05780314,6.742234068,4.942465075,6.4806403,6.545932826,2.271596463,2.355182154,2.501842192,12.31057049,16.54349985,17.86231446,20.0813767,35.8082025,45.96515761,42.28418856,20.67035608,13.59948054,39.6359254,76.72845633,49.09657215,77.02805873,84.7586109,71.3338157,740.5356232
2019-12-01,760.740649,75.64718959,72.74298251,45.59962114,51.87509051,44.05259136,56.37300899,75.39349108,77.82746548,52.81208183,54.49906568,43.19303353,26.97685574,21.19822812,14.19537471,18.16539391,46.90138936,87.91138713,138.9007405,220.6317524,615.2140637,655.0317012,549.4317953,620.2235947,4425.538547
2019-12-02,648.8625622,763.064011,739.6314839,689.3794949,691.6190261,682.2722781,730.510276,690.0570985,634.9128758,576.1908429,571.8540283,523.3960344,579.036076,602.3116663,565.4008444,641.691793,682.0688987,625.0751265,616.3138143,623.608974,624.8076741,578.6977357,598.7890534,615.3416832,15294.89335
2019-12-03,69.59709685,635.7991274,551.4288006,480.5508948,414.957232,310.1167179,253.5248264,273.1759794,217.8443704,179.5080314,105.1693553,70.45248159,72.3293966,122.0528599,200.0925957,216.0906808,176.0139038,202.0890624,139.4096506,203.315007,195.7113177,130.6664893,85.38966607,78.70127352,5383.986817
2019-12-04,213.3206115,85.60273529,128.5501623,168.4489887,177.9088759,184.2984801,201.1834372,215.7993247,151.7878528,70.97813243,41.24832336,66.78911877,73.95302163,95.51166292,126.7116251,121.752731,132.6779869,120.9935994,114.7751914,186.8321061,203.6452221,229.6063336,234.2818637,205.9341343,3552.591521
2019-12-05,629.7684929,245.9876643,273.6200266,275.4397259,270.1035357,240.757069,241.9041337,157.8786596,79.38942636,29.24273275,51.85007321,173.6114832,263.299011,389.6764053,547.4858898,574.4508648,555.4948219,581.2122364,660.2593551,695.8171183,656.6464868,600.9987012,569.6761703,633.9848812,9398.554965
2019-12-06,549.9551795,591.1656244,633.5452007,572.4495745,524.6567648,525.7048466,555.3221096,501.0355835,436.0764288,437.3781154,539.9439585,532.3489754,513.369864,477.0305182,538.744641,583.1892418,538.763957,455.3910723,368.9244487,455.3708636,486.6618951,547.3940215,535.4402994,556.1755213,12456.03871
2019-12-07,280.1652544,530.8915776,523.0128886,441.1592232,436.3178956,518.2404759,480.5292758,542.7167483,563.0922531,514.7165617,505.8042832,520.6277808,501.0240266,335.116886,239.3032633,360.338421,452.9871326,461.7755502,492.9091606,516.7271031,458.1467371,497.1308781,431.6334201,379.1133541,10983.48015
2019-12-08,59.48426019,218.1788494,215.0158447,196.9978008,320.7590153,380.6408046,346.2194267,252.3759763,182.9849673,217.4870409,251.5228642,245.6065068,210.625346,204.9664909,212.8214306,246.6096531,257.6226859,202.56808,190.820709,244.272755,224.9340415,186.2163028,130.4316135,104.4650125,5303.627478
2019-12-09,63.46247123,71.00301355,84.21266358,56.67009059,60.89065806,81.47208727,88.71307562,58.29027184,39.66823273,12.85455988,1.067779131,4.288644069,14.62070516,18.68071342,19.40522563,16.69967717,7.870336763,2.777543938,5.025633155,38.07365282,35.56008727,21.32872844,35.58415133,54.58908499,892.8090876
2019-12-10,38.87917546,63.09010471,61.22829026,92.91459036,112.7457396,69.21043473,34.30684359,33.74944829,30.4877846,12.72438034,13.93729432,19.09018677,29.24154952,46.06824995,59.80481272,46.70612004,27.53513468,23.51420934,26.17820855,94.20393315,120.7937727,79.07029008,67.64254862,65.20664958,1268.329752
2019-12-11,598.8817357,48.23315293,49.98175251,47.96939243,40.526223,5.54283191,14.54307799,23.32089795,29.96496021,45.22526945,27.63373317,60.19017965,107.1058132,123.3250171,213.5551968,297.1418286,485.764828,602.5819572,672.1378589,651.3906534,715.7794971,699.5823569,665.9644984,629.4684517,6855.811164
2019-12-12,170.584662,640.4912681,663.5064417,611.5705041,540.2512534,505.7335799,480.1422355,484.461468,412.76191,426.0259917,449.6005004,332.1862544,269.8296012,190.4053982,175.1370303,202.6256074,259.6901585,278.5161036,255.3049828,297.5998416,313.7714894,226.9470159,240.6718038,205.7339172,8633.549019
2019-12-13,15.48168529,155.833626,104.0944224,53.72757226,36.51316266,33.09855964,15.92255207,10.05694945,3.005792398,7.796428746,8.78598455,10.01946132,9.721759358,9.839682937,10.41355873,5.054723675,6.737752318,5.240554386,25.22377442,58.64933535,50.40803923,49.8779702,15.08346927,2.790471713,703.3772883
2019-12-14,68.9197807,20.43745641,27.04368253,33.83587555,84.32395381,154.8324134,241.3899944,229.8484843,261.6554133,507.6903796,440.5111913,427.3131042,377.4175248,145.1742459,166.1754495,203.6808007,263.1979311,199.4378547,169.5884365,237.8947199,275.2098918,246.091486,169.4174038,88.52953571,5039.61701
2019-12-15,84.8932147,32.91240513,26.3492383,26.01690793,9.694705447,11.31672964,9.647058486,5.627165063,12.46978003,73.18221213,70.26213282,89.29589675,116.877471,76.71179125,60.01680765,56.1580121,52.10474008,44.05188021,62.40259644,158.9497281,136.0499755,88.9556802,79.21139408,85.05534751,1468.21287
2019-12-16,122.6159595,95.10261021,73.89931629,52.92293629,70.50104851,62.68850241,41.82572463,43.17570874,68.06697122,55.65670071,61.64619753,97.05469211,83.3949334,84.96962232,105.9352594,81.38863775,72.83286565,80.00918183,79.89310421,92.10054604,72.22857993,55.32159535,87.12762868,103.1312396,1843.489562
2019-12-17,655.6488209,144.6690973,164.3480788,118.2224407,81.42914599,121.7075776,121.0245995,130.4954565,114.7082103,94.60146828,142.9074126,194.3597086,84.23076307,96.73597344,193.393082,233.8626552,358.8394982,555.1056934,551.3432933,713.1337335,749.3867671,701.4110742,702.3507528,717.2208562,7741.136159
2019-12-18,546.2700283,622.436187,468.1700053,431.1422373,450.4882318,482.2052172,539.2915719,616.13104,661.5660529,644.933829,679.6571212,684.3896492,526.6377768,323.7877763,365.9905883,416.4900812,546.3954296,626.6250917,676.7998621,726.6828315,701.4045165,658.4193653,675.9827159,628.6990161,13700.59622
2019-12-19,452.767194,611.9570422,603.2713962,624.9733385,619.7131897,660.280629,662.3585086,600.0882433,564.3619076,612.2282834,632.3540388,623.0404999,642.1059024,604.9095286,611.8688809,609.3176971,589.2744289,562.2036017,568.9243379,699.6790429,747.4694861,662.3774978,575.011489,546.8858195,14687.42198
2019-12-20,84.7022153,346.0522584,349.2157623,302.1847866,285.5457325,261.3982832,273.7086116,256.5015253,208.112074,117.5964362,87.51284732,129.5041818,204.0754247,307.0292886,337.433191,322.2985553,274.0009088,205.1503395,174.6569111,232.3476483,237.5799322,229.8483027,229.9909652,154.7617101,5611.207892
2019-12-21,139.0977801,101.1047685,107.097001,161.295048,243.8769206,210.4001691,344.5319224,295.8919924,172.6483277,138.4045282,134.9744857,85.80491031,72.07453605,44.92321587,50.49027222,34.8218968,34.84779169,24.63283408,73.31218287,145.5047908,209.6272685,224.2531484,167.8876413,137.1450597,3354.648492
2019-12-22,44.47687173,130.3147975,241.3034703,227.9500018,212.9428857,149.9560034,144.4286504,200.6296128,275.2071894,389.7784839,402.8573431,408.5646531,373.7543798,208.6150013,201.0474081,205.7575666,161.8635191,114.0386048,76.77169417,139.2769593,97.60398032,74.81959108,26.02863432,35.88673752,4543.87404
2019-12-23,289.3079541,25.40419435,66.1729947,114.9803502,136.2118813,175.5428298,212.4697569,304.2460464,296.1002924,200.6352778,210.6795083,225.6134094,209.7713321,187.8024518,346.3866374,353.521589,388.7344632,446.7883281,428.4435824,407.3136064,409.2531903,389.3823408,365.1302497,342.4215267,6532.313794
